2018-01-09 17:11:04.235 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-01-09 17:11:04.236 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-01-09 17:11:04.456 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-01-09 17:11:04.729 [restartedMain] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-01-09 17:11:05.022 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2018-01-09 17:11:05.282 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-01-09 17:11:05.284 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'statFilter' has been autodetected for JMX exposure
2018-01-09 17:11:05.284 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-01-09 17:11:05.290 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.spring.boot.autoconfigure:name=dataSource,type=DruidDataSourceWrapper]
2018-01-09 17:11:05.292 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
2018-01-09 17:11:05.310 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-7001"]
2018-01-09 17:11:05.321 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-7001"]
2018-01-09 17:11:05.336 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-01-09 17:11:05.358 [restartedMain] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 7001 (http)
2018-01-09 17:11:05.366 [restartedMain] INFO  com.gistmap.EnjoyApplication - Started EnjoyApplication in 7.698 seconds (JVM running for 9.209)
2018-01-09 17:11:39.247 [http-nio-7001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-01-09 17:11:39.247 [http-nio-7001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-01-09 17:11:39.280 [http-nio-7001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 33 ms
2018-01-09 17:12:15.851 [http-nio-7001-exec-7] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2018-01-09 17:12:15.852 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"poolingPeak":10,"poolingPeakTime":"2018-01-09 17:12:15","connectCount":0,"closeCount":0,"physicalConnectCount":10}
2018-01-09 17:17:15.855 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"activePeak":1,"activePeakTime":"2018-01-09 17:12:15","poolingCount":10,"poolingPeak":10,"poolingPeakTime":"2018-01-09 17:12:15","connectCount":3,"closeCount":3,"executeCount":3,"pstmtCacheHitCount":2,"pstmtCacheMissCount":1,"connectionHoldTimeHistogram":[0,2,0,1],"sqlList":[{"sql":"SELECT\n          *\n        FROM\n          user\n        WHERE\n          email = ?\n        OR\n          username = ?","executeCount":3,"executeMillisMax":1,"executeMillisTotal":2,"executeHistogram":[2,1],"executeAndResultHoldHistogram":[3],"concurrentMax":1,"fetchRowCount":1,"fetchRowHistogram":[0,3]}]}
2018-01-09 17:22:15.856 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:27:15.856 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:32:15.856 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:37:15.857 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:42:15.857 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:47:15.858 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:52:15.859 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 17:57:15.860 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:02:15.860 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:07:15.861 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:12:15.863 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:17:15.864 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:22:15.865 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:27:15.866 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:32:15.866 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:37:15.867 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:42:15.868 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:47:15.869 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:52:15.870 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 18:57:15.871 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:02:15.872 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:07:15.874 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:12:15.875 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:17:15.875 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:22:15.876 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:27:15.877 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:32:15.878 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:37:15.879 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:42:15.880 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:47:15.881 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:52:15.881 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 19:57:15.882 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:02:15.883 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:07:15.883 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:12:15.885 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:17:15.885 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:22:15.886 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:27:15.886 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:32:15.886 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:37:15.887 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:42:15.888 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:47:15.889 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
